code,name,Codi Província
420238,Alpanseque,42
420243,Arancón,42
420256,Arcos de Jalón,42
420269,Arenillas,42
420275,Arévalo de la Sierra,42
420281,Ausejo de la Sierra,42
420294,Baraona,42
420308,Barca,42
420315,Barcones,42
420320,Bayubas de Abajo,42
420336,Bayubas de Arriba,42
420341,Beratón,42
420354,Berlanga de Duero,42
420367,Blacos,42
420373,Bliecos,42
420389,Borjabad,42
420392,Borobia,42
420413,Buberos,42
420428,Buitrago,42
420434,Burgo de Osma-Ciudad de Osma,42
420449,Cabrejas del Campo,42
420452,Cabrejas del Pinar,42
420465,Calatañazor,42
420487,Caltojar,42
420490,Candilichera,42
420503,Cañamaque,42
420510,Carabantes,42
420525,Caracena,42
420531,Carrascosa de Abajo,42
420546,Carrascosa de la Sierra,42
420559,Casarejos,42
420562,Castilfrío de la Sierra,42
420578,Castilruiz,42
420584,Castillejo de Robledo,42
420597,Centenera de Andaluz,42
420601,Cerbón,42
420618,Cidones,42
420623,Cigudosa,42
420639,Cihuela,42
420644,Ciria,42
420657,Cirujales del Río,42
420682,Coscurita,42
420695,Covaleda,42
420709,Cubilla,42
420716,Cubo de la Solana,42
420737,Cueva de Ágreda,42
420755,Dévanos,42
420768,Deza,42
420780,Duruelo de la Sierra,42
420793,Escobosa de Almazán,42
420807,Espeja de San Marcelino,42
420814,Espejón,42
420829,Estepa de San Juan,42
420835,Frechilla de Almazán,42
420840,Fresno de Caracena,42
420853,Fuentearmegil,42
420866,Fuentecambrón,42
420872,Fuentecantos,42
420888,Fuentelmonge,42
420891,Fuentelsaz de Soria,42
420905,Fuentepinilla,42
420927,Fuentes de Magaña,42
420933,Fuentestrún,42
420948,Garray,42
420951,Golmayo,42
420964,Gómara,42
420970,Gormaz,42
420986,Herrera de Soria,42
421003,Hinojosa del Campo,42
421031,Langa de Duero,42
421059,Liceras,42
421062,"Losilla, La",42
421078,Magaña,42
421084,Maján,42
421101,Matalebreras,42
421118,Matamala de Almazán,42
421139,Medinaceli,42
421157,Miño de Medinaceli,42
421160,Miño de San Esteban,42
421176,Molinos de Duero,42
421182,Momblona,42
421195,Monteagudo de las Vicarías,42
421209,Montejo de Tiermes,42
421216,Montenegro de Cameros,42
421237,Morón de Almazán,42
421242,Muriel de la Fuente,42
421255,Muriel Viejo,42
421274,Nafría de Ucero,42
421280,Narros,42
421293,Navaleno,42
421307,Nepas,42
421314,Nolay,42
421329,Noviercas,42
421340,Ólvega,42
421353,Oncala,42
421391,Pinilla del Campo,42
421405,Portillo de Soria,42
421412,"Póveda de Soria, La",42
421427,Pozalmuro,42
421448,Quintana Redonda,42
421451,Quintanas de Gormaz,42
421486,Quiñonería,42
421499,"Rábanos, Los",42
421519,Rebollar,42
421524,Recuerda,42
421530,Rello,42
421545,Renieblas,42
421558,Retortillo de Soria,42
421561,Reznos,42
421577,"Riba de Escalote, La",42
421583,Rioseco de Soria,42
421596,Rollamienta,42
421600,"Royo, El",42
421617,Salduero,42
421622,San Esteban de Gormaz,42
421638,San Felices,42
421643,San Leonardo de Yagüe,42
421656,San Pedro Manrique,42
421669,Santa Cruz de Yanguas,42
421675,Santa María de Huerta,42
421681,Santa María de las Hoyas,42
421715,Serón de Nágima,42
421720,Soliedra,42
421736,Soria,42
421741,Sotillo del Rincón,42
421754,Suellacabras,42
421767,Tajahuerce,42
421773,Tajueco,42
421789,Talveila,42
421813,Tardelcuende,42
421828,Taroda,42
421834,Tejado,42
421849,Torlengua,42
421852,Torreblacos,42
421871,Torrubia de Soria,42
421887,Trévago,42
421890,Ucero,42
421904,Vadillo,42
421911,Valdeavellano de Tera,42
421926,Valdegeña,42
421932,Valdelagua del Cerro,42
421947,Valdemaluque,42
421950,Valdenebro,42
421963,Valdeprado,42
421979,Valderrodilla,42
421985,Valtajeros,42
422002,Velamazán,42
422019,Velilla de la Sierra,42
422024,Velilla de los Ajos,42
422045,Viana de Duero,42
422058,Villaciervos,42
422061,Villanueva de Gormaz,42
422077,Villar del Ala,42
422083,Villar del Campo,42
422096,Villar del Río,42
422117,"Villares de Soria, Los",42
422122,Villasayas,42
422138,Villaseca de Arciel,42
422156,Vinuesa,42
422169,Vizmanos,42
422175,Vozmediano,42
422181,Yanguas,42
422194,Yelo,42
430017,Aiguamúrcia,43
430022,Albinyana,43
430038,"Albiol, l'",43
430043,Alcanar,43
430056,Alcover,43
430069,Aldover,43
430075,"Aleixar, l'",43
430081,Alfara de Carles,43
430094,Alforja,43
430108,Alió,43
430115,Almoster,43
430120,Altafulla,43
430136,"Ametlla de Mar, l'",43
430141,Amposta,43
430154,Arbolí,43
430167,"Arboç, l'",43
430173,"Argentera, l'",43
430189,Arnes,43
430192,Ascó,43
430206,Banyeres del Penedès,43
430213,Barberà de la Conca,43
430228,Batea,43
430234,Bellmunt del Priorat,43
430249,Bellvei,43
430252,Benifallet,43
430265,Benissanet,43
430271,"Bisbal de Montsant, la",43
430287,"Bisbal del Penedès, la",43
430290,Blancafort,43
430304,Bonastre,43
430311,"Borges del Camp, les",43
430326,Bot,43
430332,Botarell,43
430347,Bràfim,43
430350,Cabacés,43
430363,Cabra del Camp,43
430379,Calafell,43
430385,Cambrils,43
430398,Capafonts,43
430402,Capçanes,43
430419,Caseres,43
430424,Castellvell del Camp,43
430430,"Catllar, el",43
430445,"Sénia, la",43
430458,Colldejou,43
430461,Conesa,43
430477,Constantí,43
430483,Corbera d'Ebre,43
430496,Cornudella de Montsant,43
430509,Creixell,43
430516,Cunit,43
430521,Xerta,43
430537,Duesaigües,43
430542,"Espluga de Francolí, l'",43
430555,Falset,43
430568,"Fatarella, la",43
430574,"Febró, la",43
430580,"Figuera, la",43
430593,Figuerola del Camp,43
430607,Flix,43
430614,Forès,43
430629,Freginals,43
430635,"Galera, la",43
430640,Gandesa,43
430653,Garcia,43
430666,"Garidells, els",43
430672,Ginestar,43
430688,Godall,43
430691,Gratallops,43
430705,"Guiamets, els",43
430712,Horta de Sant Joan,43
430727,"Lloar, el",43
430733,Llorac,43
430748,Llorenç del Penedès,43
430751,Margalef,43
430764,Marçà,43
430770,Mas de Barberans,43
430786,Masdenverge,43
430799,Masllorenç,43
430803,"Masó, la",43
430810,Maspujols,43
430825,"Masroig, el",43
430831,"Milà, el",43
430846,Miravet,43
430859,"Molar, el",43
430862,Montblanc,43
430884,Montbrió del Camp,43
430897,Montferri,43
430901,"Montmell, el",43
430918,Mont-ral,43
430923,Mont-roig del Camp,43
430939,Móra d'Ebre,43
430944,Móra la Nova,43
430957,"Morell, el",43
430960,"Morera de Montsant, la",43
430976,"Nou de Gaià, la",43
430982,Nulles,43
430995,"Palma d'Ebre, la",43
431009,"Pallaresos, els",43
431016,Passanant i Belltall,43
431021,Paüls,43
431037,Perafort,43
431042,"Perelló, el",43
431055,"Piles, les",43
431068,"Pinell de Brai, el",43
431074,Pira,43
431080,"Pla de Santa Maria, el",43
431093,"Pobla de Mafumet, la",43
431107,"Pobla de Massaluca, la",43
431114,"Pobla de Montornès, la",43
431129,Poboleda,43
431135,"Pont d'Armentera, el",43
431140,Porrera,43
431153,Pradell de la Teixeta,43
431166,Prades,43
431172,Prat de Comte,43
431188,Pratdip,43
431191,Puigpelat,43
431205,Querol,43
431212,Rasquera,43
431227,Renau,43
431233,Reus,43
431248,"Riba, la",43
431251,Riba-roja d'Ebre,43
431264,"Riera de Gaià, la",43
431270,Riudecanyes,43
431286,Riudecols,43
431299,Riudoms,43
431303,Rocafort de Queralt,43
431310,Roda de Berà,43
431325,Rodonyà,43
431331,Roquetes,43
431346,"Rourell, el",43
431359,Salomó,43
431362,"Ràpita, la",43
431378,Sant Jaume dels Domenys,43
431384,Santa Bàrbara,43
431397,Santa Coloma de Queralt,43
431401,Santa Oliva,43
431418,Pontils,43
431423,Sarral,43
431439,Savallà del Comtat,43
431444,"Secuita, la",43
431457,"Selva del Camp, la",43
431460,Senan,43
431476,Solivella,43
431482,Tarragona,43
431495,Tivenys,43
431508,Tivissa,43
431515,"Torre de Fontaubella, la",43
431520,"Torre de l'Espanyol, la",43
431536,Torredembarra,43
431541,Torroja del Priorat,43
431554,Tortosa,43
431567,Ulldecona,43
431573,Ulldemolins,43
431589,Vallclara,43
431592,Vallfogona de Riucorb,43
431606,Vallmoll,43
431613,Valls,43
431628,Vandellòs i l'Hospitalet de l'Infant,43
431634,"Vendrell, el",43
431649,Vespella de Gaià,43
431652,Vilabella,43
431665,Vilallonga del Camp,43
431671,Vilanova d'Escornalbou,43
431687,Vilanova de Prades,43
431690,Vilaplana,43
431704,Vila-rodona,43
431711,Vila-seca,43
431726,Vilaverd,43
431732,"Vilella Alta, la",43
431747,"Vilella Baixa, la",43
431750,Vilalba dels Arcs,43
431763,Vimbodí i Poblet,43
431779,Vinebre,43
431785,Vinyols i els Arcs,43
439018,Deltebre,43
439023,Sant Jaume d'Enveja,43
439039,Camarles,43
439044,"Aldea, l'",43
439057,Salou,43
439060,"Ampolla, l'",43
439076,"Canonja, la",43
440012,Ababuj,44
440027,Abejuela,44
440033,Aguatón,44
440048,Aguaviva,44
440051,Aguilar del Alfambra,44
440064,Alacón,44
440070,Alba,44
440086,Albalate del Arzobispo,44
440099,Albarracín,44
440103,Albentosa,44
440110,Alcaine,44
440125,Alcalá de la Selva,44
440131,Alcañiz,44
440146,Alcorisa,44
440162,Alfambra,44
440178,Aliaga,44
440184,Almohaja,44
440197,Alobras,44
440201,Alpeñés,44
440218,Allepuz,44
440223,Alloza,44
440239,Allueva,44
440244,Anadón,44
440257,Andorra,44
440260,Arcos de las Salinas,44
440276,Arens de Lledó,44
440282,Argente,44
440295,Ariño,44
440316,Azaila,44
440321,Bádenas,44
440337,Báguena,44
440342,Bañón,44
440355,Barrachina,44
440368,Bea,44
440374,Beceite,44
440380,Belmonte de San José,44
440393,Bello,44
440407,Berge,44
440414,Bezas,44
440429,Blancas,44
440435,Blesa,44
440440,Bordón,44
440453,Bronchales,44
440466,Bueña,44
440472,Burbáguena,44
440488,Cabra de Mora,44
440491,Calaceite,44
440504,Calamocha,44
440511,Calanda,44
440526,Calomarde,44
440532,Camañas,44
440547,Camarena de la Sierra,44
440550,Camarillas,44
440563,Caminreal,44
440598,Cantavieja,44
440602,Cañada de Benatanduz,44
440619,"Cañada de Verich, La",44
440624,Cañada Vellida,44
440630,Cañizar del Olivar,44
440645,Cascante del Río,44
440658,Castejón de Tornos,44
440661,Castel de Cabra,44
440677,Castelnou,44
440683,Castelserás,44
440700,"Castellar, El",44
440717,Castellote,44
440743,Cedrillas,44
440756,Celadas,44
440769,Cella,44
440775,"Cerollera, La",44
440808,"Codoñera, La",44
440820,Corbalán,44
440841,Cortes de Aragón,44
440854,Cosa,44
440867,Cretas,44
440873,Crivillén,44
440889,"Cuba, La",44
440892,Cubla,44
440906,Cucalón,44
440928,"Cuervo, El",44
440934,Cuevas de Almudén,44
440949,Cuevas Labradas,44
440965,Ejulve,44
440971,Escorihuela,44
440990,Escucha,44
441004,Estercuel,44
441011,Ferreruela de Huerva,44
441026,Fonfría,44
441032,Formiche Alto,44
441050,Fórnoles,44
441063,Fortanete,44
441079,Foz-Calanda,44
441085,"Fresneda, La",44
441098,Frías de Albarracín,44
441102,Fuenferrada,44
441119,Fuentes Calientes,44
441124,Fuentes Claras,44
441130,Fuentes de Rubielos,44
441145,Fuentespalda,44
441158,Galve,44
441161,Gargallo,44
441177,Gea de Albarracín,44
441183,"Ginebrosa, La",44
441196,Griegos,44
441200,Guadalaviar,44
441217,Gúdar,44
441222,Híjar,44
441238,Hinojosa de Jarque,44
441243,"Hoz de la Vieja, La",44
441256,Huesa del Común,44
441269,"Iglesuela del Cid, La",44
441275,Jabaloyas,44
441281,Jarque de la Val,44
441294,Jatiel,44
441308,Jorcas,44
441315,Josa,44
441320,Lagueruela,44
441336,Lanzuela,44
441354,Libros,44
441367,Lidón,44
441373,Linares de Mora,44
441389,Loscos,44
441413,Lledó,44
441428,Maicas,44
441434,Manzanera,44
441449,Martín del Río,44
441452,Mas de las Matas,44
441465,"Mata de los Olmos, La",44
441471,Mazaleón,44
441487,Mezquita de Jarque,44
441490,Mirambel,44
441503,Miravete de la Sierra,44
441510,Molinos,44
441525,Monforte de Moyuela,44
441531,Monreal del Campo,44
441546,Monroyo,44
441559,Montalbán,44
441562,Monteagudo del Castillo,44
441578,Monterde de Albarracín,44
441584,Mora de Rubielos,44
441597,Moscardón,44
441601,Mosqueruela,44
441618,Muniesa,44
441639,Noguera de Albarracín,44
441644,Nogueras,44
441657,Nogueruelas,44
441676,Obón,44
441682,Odón,44
441695,Ojos Negros,44
441716,Olba,44
441721,Oliete,44
441737,"Olmos, Los",44
441742,Orihuela del Tremedal,44
441755,Orrios,44
441768,Palomar de Arroyos,44
441774,Pancrudo,44
441780,"Parras de Castellote, Las",44
441793,Peñarroya de Tastavins,44
441807,Peracense,44
441814,Peralejos,44
441829,Perales del Alfambra,44
441835,Pitarque,44
441840,Plou,44
441853,"Pobo, El",44
441872,"Portellada, La",44
441891,Pozondón,44
441905,Pozuel del Campo,44
441912,"Puebla de Híjar, La",44
441927,"Puebla de Valverde, La",44
441933,Puertomingalvo,44
441948,Ráfales,44
441951,Rillo,44
441964,Riodeva,44
441970,Ródenas,44
441986,Royuela,44
441999,Rubiales,44
442003,Rubielos de la Cérida,44
442010,Rubielos de Mora,44
442031,Salcedillo,44
442046,Saldón,44
442059,Samper de Calanda,44
442062,San Agustín,44
442078,San Martín del Río,44
442084,Santa Cruz de Nogueras,44
442097,Santa Eulalia,44
442101,Sarrión,44
442118,Segura de los Baños,44
442123,Seno,44
442139,Singra,44
442157,Terriente,44
442160,Teruel,44
442176,Toril y Masegoso,44
442182,Tormón,44
442195,Tornos,44
442209,Torralba de los Sisones,44
442216,Torrecilla de Alcañiz,44
442221,Torrecilla del Rebollar,44
442237,Torre de Arcas,44
442242,Torre de las Arcas,44
442255,Torre del Compte,44
442268,Torrelacárcel,44
442274,Torre los Negros,44
442280,Torremocha de Jiloca,44
442293,Torres de Albarracín,44
442307,Torrevelilla,44
442314,Torrijas,44
442329,Torrijo del Campo,44
442340,Tramacastiel,44
442353,Tramacastilla,44
442366,Tronchón,44
442372,Urrea de Gaén,44
442388,Utrillas,44
442391,Valacloche,44
442405,Valbona,44
442412,Valdealgorfa,44
442433,Valdecuenca,44
442448,Valdelinares,44
442451,Valdeltormo,44
442464,Valderrobres,44
442470,Valjunquera,44
442499,"Vallecillo, El",44
442502,Veguillas de la Sierra,44
442519,Villafranca del Campo,44
442524,Villahermosa del Campo,44
442561,Villanueva del Rebollar de la Sierra,44
442577,Villar del Cobo,44
442583,Villar del Salz,44
442600,Villarluengo,44
442617,Villarquemado,44
442622,Villarroya de los Pinares,44
442638,Villastar,44
442643,Villel,44
442656,Vinaceite,44
442669,Visiedo,44
442675,Vivel del Río Martín,44
442681,"Zoma, La",44
450015,Ajofrín,45
450020,Alameda de la Sagra,45
450036,Albarreal de Tajo,45
450041,Alcabón,45
450054,Alcañizo,45
450067,Alcaudete de la Jara,45
450073,Alcolea de Tajo,45
450089,Aldea en Cabo,45
450092,Aldeanueva de Barbarroya,45
450106,Aldeanueva de San Bartolomé,45
450113,Almendral de la Cañada,45
450128,Almonacid de Toledo,45
450134,Almorox,45
450149,Añover de Tajo,45
450152,Arcicóllar,45
450165,Argés,45
450171,Azután,45
450187,Barcience,45
450190,Bargas,45
450204,Belvís de la Jara,45
450211,Borox,45
450226,Buenaventura,45
450232,Burguillos de Toledo,45
450247,Burujón,45
450250,Cabañas de la Sagra,45
450263,Cabañas de Yepes,45
450279,Cabezamesada,45
450285,Calera y Chozas,45
450298,Caleruela,45
450302,Calzada de Oropesa,45
450319,Camarena,45
450324,Camarenilla,45
450330,"Campillo de la Jara, El",45
450345,Camuñas,45
450358,Cardiel de los Montes,45
450361,Carmena,45
450377,"Carpio de Tajo, El",45
450383,Carranque,45
450396,Carriches,45
450400,"Casar de Escalona, El",45
450417,Casarrubios del Monte,45
450422,Casasbuenas,45
450438,Castillo de Bayuela,45
450456,Cazalegas,45
450469,Cebolla,45
450475,Cedillo del Condado,45
450481,"Cerralbos, Los",45
450494,Cervera de los Montes,45
450507,Ciruelos,45
450514,Cobeja,45
450529,Cobisa,45
450535,Consuegra,45
450540,Corral de Almaguer,45
450553,Cuerva,45
450566,Chozas de Canales,45
450572,Chueca,45
450588,Domingo Pérez,45
450591,Dosbarrios,45
450605,Erustes,45
450612,Escalona,45
450627,Escalonilla,45
450633,Espinoso del Rey,45
450648,Esquivias,45
450651,"Estrella, La",45
450664,Fuensalida,45
450670,Gálvez,45
450686,Garciotum,45
450699,Gerindote,45
450703,Guadamur,45
450710,"Guardia, La",45
450725,"Herencias, Las",45
450731,Herreruela de Oropesa,45
450746,Hinojosa de San Vicente,45
450759,Hontanar,45
450762,Hormigos,45
450778,Huecas,45
450784,Huerta de Valdecarábanos,45
450797,"Iglesuela del Tiétar, La",45
450801,Illán de Vacas,45
450818,Illescas,45
450823,Lagartera,45
450839,Layos,45
450844,Lillo,45
450857,Lominchar,45
450860,Lucillos,45
450876,Madridejos,45
450882,Magán,45
450895,Malpica de Tajo,45
450909,Manzaneque,45
450916,Maqueda,45
450921,Marjaliza,45
450937,Marrupe,45
450942,Mascaraque,45
450955,"Mata, La",45
450968,Mazarambroz,45
450974,Mejorada,45
450980,Menasalbas,45
450993,Méntrida,45
451007,Mesegar de Tajo,45
451014,Miguel Esteban,45
451029,Mocejón,45
451035,Mohedas de la Jara,45
451040,Montearagón,45
451053,Montesclaros,45
451066,Mora,45
451072,Nambroca,45
451088,"Nava de Ricomalillo, La",45
451091,Navahermosa,45
451105,Navalcán,45
451112,Navalmoralejo,45
451127,"Navalmorales, Los",45
451133,"Navalucillos, Los",45
451148,Navamorcuende,45
451151,Noblejas,45
451164,Noez,45
451170,Nombela,45
451186,Novés,45
451199,Numancia de la Sagra,45
451203,Nuño Gómez,45
451210,Ocaña,45
451225,Olías del Rey,45
451231,Ontígola,45
451246,Orgaz,45
451259,Oropesa,45
451262,Otero,45
451278,Palomeque,45
451284,Pantoja,45
451297,Paredes de Escalona,45
451301,Parrillas,45
451318,Pelahustán,45
451323,Pepino,45
451339,Polán,45
451344,Portillo de Toledo,45
451357,"Puebla de Almoradiel, La",45
451360,"Puebla de Montalbán, La",45
451376,"Pueblanueva, La",45
451382,"Puente del Arzobispo, El",45
451395,Puerto de San Vicente,45
451409,Pulgar,45
451416,Quero,45
451421,Quintanar de la Orden,45
451437,Quismondo,45
451442,"Real de San Vicente, El",45
451455,Recas,45
451468,Retamoso de la Jara,45
451474,Rielves,45
451480,Robledo del Mazo,45
451493,"Romeral, El",45
451506,San Bartolomé de las Abiertas,45
451513,San Martín de Montalbán,45
451528,San Martín de Pusa,45
451534,San Pablo de los Montes,45
451549,San Román de los Montes,45
451552,Santa Ana de Pusa,45
451565,Santa Cruz de la Zarza,45
451571,Santa Cruz del Retamar,45
451587,Santa Olalla,45
451590,Sartajada,45
451604,Segurilla,45
451611,Seseña,45
451626,Sevilleja de la Jara,45
451632,Sonseca,45
451647,Sotillo de las Palomas,45
451650,Talavera de la Reina,45
451663,Tembleque,45
451679,"Toboso, El",45
451685,Toledo,45
451698,Torralba de Oropesa,45
451702,Torrecilla de la Jara,45
451719,"Torre de Esteban Hambrán, La",45
451724,Torrico,45
451730,Torrijos,45
451745,Totanés,45
451758,Turleque,45
451761,Ugena,45
451777,Urda,45
451796,Valdeverdeja,45
451800,Valmojado,45
451817,Velada,45
451822,"Ventas con Peña Aguilera, Las",45
451838,"Ventas de Retamosa, Las",45
451843,"Ventas de San Julián, Las",45
451856,Villacañas,45
451869,"Villa de Don Fadrique, La",45
451875,Villafranca de los Caballeros,45
451881,Villaluenga de la Sagra,45
451894,Villamiel de Toledo,45
451908,Villaminaya,45
451915,Villamuelas,45
451920,Villanueva de Alcardete,45
451936,Villanueva de Bogas,45
451941,Villarejo de Montalbán,45
451954,Villarrubia de Santiago,45
451967,Villaseca de la Sagra,45
451973,Villasequilla,45
451989,Villatobas,45
451992,"Viso de San Juan, El",45
452006,"Yébenes, Los",45
452013,Yeles,45
452028,Yepes,45
452034,Yuncler,45
452049,Yunclillos,45
452052,Yuncos,45
459016,Santo Domingo-Caudilla,45
460018,Ademuz,46
460023,Ador,46
460039,Atzeneta d'Albaida,46
460044,Agullent,46
460057,Alaquàs,46
460060,Albaida,46
460076,Albal,46
460082,Albalat de la Ribera,46
460095,Albalat dels Sorells,46
460109,Albalat dels Tarongers,46
460116,Alberic,46
460121,Alborache,46
460137,Alboraia/Alboraya,46
460142,Albuixech,46
460155,Alcàsser,46
460168,Alcàntera de Xúquer,46
460174,Alzira,46
460180,Alcublas,46
460193,"Alcúdia, l'",46
460207,"Alcúdia de Crespins, l'",46
460214,Aldaia,46
460229,Alfafar,46
460235,Alfauir,46
460240,Alfara de la Baronia,46
460253,Alfara del Patriarca,46
460266,Alfarb,46
460272,Alfarrasí,46
460288,Algar de Palància,46
460291,Algemesí,46
460305,Algímia d'Alfara,46
460312,Alginet,46
460327,Almàssera,46
460333,Almiserà,46
460348,Almoines,46
460351,Almussafes,46
460364,Alpuente,46
460370,"Alqueria de la Comtessa, l'",46
460386,Andilla,46
460399,Anna,46
460403,Antella,46
460410,Aras de los Olmos,46
460425,Aielo de Malferit,46
460431,Aielo de Rugat,46
460446,Ayora,46
460459,Barxeta,46
460462,Barx,46
460478,Bèlgida,46
460484,Bellreguard,46
460497,Bellús,46
460500,Benagéber,46
460517,Benaguasil,46
460522,Benavites,46
460538,Beneixida,46
460543,Benetússer,46
460556,Beniarjó,46
460569,Beniatjar,46
460575,Benicolet,46
460581,Benifairó de les Valls,46
460594,Benifairó de la Valldigna,46
460608,Benifaió,46
460615,Beniflá,46
460620,Benigànim,46
460636,Benimodo,46
460641,Benimuslem,46
460654,Beniparrell,46
460667,Benirredrà,46
460673,Benissanó,46
460689,Benissoda,46
460692,Benissuera,46
460706,Bétera,46
460713,Bicorp,46
460728,Bocairent,46
460734,Bolbaite,46
460749,Bonrepòs i Mirambell,46
460752,Bufali,46
460765,Bugarra,46
460771,Buñol,46
460787,Burjassot,46
460790,Calles,46
460804,Camporrobles,46
460811,Canals,46
460826,Canet d'En Berenguer,46
460832,Carcaixent,46
460847,Càrcer,46
460850,Carlet,46
460863,Carrícola,46
460879,Casas Altas,46
460885,Casas Bajas,46
460898,Casinos,46
460902,Castelló de Rugat,46
460919,Castellonet de la Conquesta,46
460924,Castielfabib,46
460930,Catadau,46
460945,Catarroja,46
460958,Caudete de las Fuentes,46
460961,Cerdà,46
460977,Cofrentes,46
460983,Corbera,46
460996,Cortes de Pallás,46
461000,Cotes,46
461017,Quart de les Valls,46
461022,Quart de Poblet,46
461038,Quartell,46
461043,Quatretonda,46
461056,Cullera,46
461069,Chelva,46
461075,Chella,46
461081,Chera,46
461094,Cheste,46
461108,Xirivella,46
461115,Chiva,46
461120,Chulilla,46
461136,Daimús,46
461141,Domeño,46
461154,Dos Aguas,46
461167,"Eliana, l'",46
461173,Emperador,46
461189,Enguera,46
461192,"Énova, l'",46
461206,Estivella,46
461213,Estubeny,46
461228,Faura,46
461234,Favara,46
461249,Fontanars dels Alforins,46
461252,Fortaleny,46
461265,Foios,46
461271,"Font d'en Carròs, la",46
461287,"Font de la Figuera, la",46
461290,Fuenterrobles,46
461304,Gavarda,46
461311,Gandia,46
461326,"Genovés, el",46
461332,Gestalgar,46
461347,Gilet,46
461350,Godella,46
461363,Godelleta,46
461379,"Granja de la Costera, la",46
461385,Guadasséquies,46
461398,Guadassuar,46
461402,Guardamar de la Safor,46
461419,Higueruelas,46
461424,Jalance,46
461430,Xeraco,46
461445,Jarafuel,46
461458,Xàtiva,46
461461,Xeresa,46
461477,Llíria,46
461483,Loriguilla,46
461496,Losa del Obispo,46
461509,Llutxent,46
461516,Llocnou d'En Fenollet,46
461521,Llocnou de la Corona,46
461537,Llocnou de Sant Jeroni,46
461542,Llanera de Ranes,46
461555,Llaurí,46
461568,Llombai,46
461574,"Llosa de Ranes, la",46
461580,Macastre,46
461593,Manises,46
461607,Manuel,46
461614,Marines,46
461629,Massalavés,46
461635,Massalfassar,46
461640,Massamagrell,46
461653,Massanassa,46
461666,Meliana,46
461672,Millares,46
461688,Miramar,46
461691,Mislata,46
461705,Moixent/Mogente,46
461712,Montcada/Moncada,46
461727,Montserrat,46
461733,Montaverner,46
461748,Montesa,46
461751,Montitxelvo/Montichelvo,46
461764,Montroi/Montroy,46
461770,Museros,46
461786,Nàquera/Náquera,46
461799,Navarrés,46
461803,Novetlè,46
461810,Oliva,46
461825,Olocau,46
461831,"Olleria, l'",46
461846,Ontinyent,46
461859,Otos,46
461862,Paiporta,46
461878,Palma de Gandía,46
461884,Palmera,46
461897,"Palomar, el",46
461901,Paterna,46
461918,Pedralba,46
461923,Petrés,46
461939,Picanya,46
461944,Picassent,46
461957,Piles,46
461960,Pinet,46
461976,Polinyà de Xúquer,46
461982,Potries,46
461995,"Pobla de Farnals, la",46
462009,"Pobla del Duc, la",46
462016,Puebla de San Miguel,46
462021,"Pobla de Vallbona, la",46
462037,"Pobla Llarga, la",46
462042,"Puig de Santa Maria, el",46
462055,Puçol,46
462068,Quesa,46
462074,Rafelbunyol,46
462080,Rafelcofer,46
462093,Rafelguaraf,46
462107,Ráfol de Salem,46
462114,"Real de Gandia, el",46
462129,Real,46
462135,Requena,46
462140,Riba-roja de Túria,46
462153,Riola,46
462166,Rocafort,46
462172,Rotglà i Corberà,46
462188,Ròtova,46
462191,Rugat,46
462205,Sagunt/Sagunto,46
462212,Salem,46
462227,Sant Joanet,46
462233,Sedaví,46
462248,Segart,46
462251,Sellent,46
462264,Sempere,46
462270,Senyera,46
462286,Serra,46
462299,Siete Aguas,46
462303,Silla,46
462310,Simat de la Valldigna,46
462325,Sinarcas,46
462331,Sollana,46
462346,Sot de Chera,46
462359,Sueca,46
462362,Sumacàrcer,46
462378,Tavernes Blanques,46
462384,Tavernes de la Valldigna,46
462397,Teresa de Cofrentes,46
462401,Terrateig,46
462418,Titaguas,46
462423,Torrebaja,46
462439,Torrella,46
462444,Torrent,46
462457,Torres Torres,46
462460,Tous,46
462476,Tuéjar,46
462482,Turís,46
462495,Utiel,46
462508,València,46
462515,Vallada,46
462520,Vallanca,46
462536,Vallés,46
462541,Venta del Moro,46
462554,Vilallonga/Villalonga,46
462567,Vilamarxant,46
462573,Castelló,46
462589,Villar del Arzobispo,46
462592,Villargordo del Cabriel,46
462606,Vinalesa,46
462613,Yátova,46
462628,"Yesa, La",46
462634,Zarra,46
469024,Gátova,46
469030,San Antonio de Benagéber,46
469045,Benicull de Xúquer,46
470014,Adalia,47
470029,Aguasal,47
470035,Aguilar de Campos,47
470040,Alaejos,47
470053,Alcazarén,47
470066,Aldea de San Miguel,47
470072,Aldeamayor de San Martín,47
470088,Almenara de Adaja,47
470091,Amusquillo,47
470105,Arroyo de la Encomienda,47
470112,Ataquines,47
470127,Bahabón,47
470133,Barcial de la Loma,47
470148,Barruelo del Valle,47
470151,Becilla de Valderaduey,47
470164,Benafarces,47
470170,Bercero,47
470186,Berceruelo,47
470199,Berrueces,47
470203,Bobadilla del Campo,47
470210,Bocigas,47
470225,Bocos de Duero,47
470231,Boecillo,47
470246,Bolaños de Campos,47
470259,Brahojos de Medina,47
470262,Bustillo de Chaves,47
470278,Cabezón de Pisuerga,47
470284,Cabezón de Valderaduey,47
470297,Cabreros del Monte,47
470301,Campaspero,47
470318,"Campillo, El",47
470323,Camporredondo,47
470339,Canalejas de Peñafiel,47
470344,Canillas de Esgueva,47
470357,Carpio,47
470360,Casasola de Arión,47
470376,Castrejón de Trabancos,47
470382,Castrillo de Duero,47
470395,Castrillo-Tejeriego,47
